hunk_id,file,classification,candidate_key,candidate_name,summary
"src/Model/Propellant/FullFeedback.H:47-87","src/Model/Propellant/FullFeedback.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: AMREX_FORCE_INLINE Set::Scalar get_qdot(const Set::Scalar mdot, const Set::Scalar phi) { // NOTE: device-callable; kept free of host-only Util::* helpers so it "
"src/Model/Propellant/Homogenize.H:1-5","src/Model/Propellant/Homogenize.H","NOISE","noise_formatting","Noise Formatting","Noise: formatting/comment whitespace only. Evidence: // //"
"src/Model/Propellant/Homogenize.H:8-14","src/Model/Propellant/Homogenize.H","CANDIDATE","gpu_model_host_device_annotations","GPU Model Host Device Annotations","Separates host-only property lookup from device-callable model methods."
"src/Model/Propellant/Homogenize.H:20-146","src/Model/Propellant/Homogenize.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: Homogenize(IO::ParmParse &pp, std::string name) Homogenize(IO::ParmParse &pp, std::string name) Set::Scalar P = NAN; void set_pressure(const Set::Scalar P) Set:"
"src/Model/Propellant/Homogenize.H:149-153","src/Model/Propellant/Homogenize.H","NOISE","noise_formatting","Noise Formatting","Noise: formatting/comment whitespace only."
"src/Model/Propellant/PowerLaw.H:31-36","src/Model/Propellant/PowerLaw.H","CANDIDATE","gpu_model_host_device_annotations","GPU Model Host Device Annotations","Separates host-only property lookup from device-callable model methods."
"src/Model/Propellant/PowerLaw.H:45-61","src/Model/Propellant/PowerLaw.H","CANDIDATE","gpu_const_qualify_model_methods","GPU Const Qualification","Adds const qualification to model accessors used through captured values."
"src/Model/Propellant/Propellant.H:35-40","src/Model/Propellant/Propellant.H","CANDIDATE","gpu_model_host_device_annotations","GPU Model Host Device Annotations","Separates host-only property lookup from device-callable model methods."
"src/Model/Propellant/Propellant.H:49-56","src/Model/Propellant/Propellant.H","CANDIDATE","gpu_const_qualify_model_methods","GPU Const Qualification","Adds const qualification to model accessors used through captured values."
"src/Model/Propellant/Propellant.H:62-69","src/Model/Propellant/Propellant.H","CANDIDATE","gpu_const_qualify_model_methods","GPU Const Qualification","Adds const qualification to model accessors used through captured values."
"src/Model/Propellant/Propellant.H:75-82","src/Model/Propellant/Propellant.H","CANDIDATE","gpu_const_qualify_model_methods","GPU Const Qualification","Adds const qualification to model accessors used through captured values."
"src/Model/Propellant/Propellant.H:88-95","src/Model/Propellant/Propellant.H","CANDIDATE","gpu_const_qualify_model_methods","GPU Const Qualification","Adds const qualification to model accessors used through captured values."
"src/Model/Propellant/Propellant.H:101-108","src/Model/Propellant/Propellant.H","CANDIDATE","gpu_const_qualify_model_methods","GPU Const Qualification","Adds const qualification to model accessors used through captured values."
"src/Model/Solid/ExtClassOperators.H:1-3","src/Model/Solid/ExtClassOperators.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: AMREX_GPU_HOST_DEVICE"
"src/Model/Solid/ExtClassOperators.H:9-14","src/Model/Solid/ExtClassOperators.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: AMREX_GPU_HOST_DEVICE"
"src/Model/Solid/ExtClassOperators.H:20-25","src/Model/Solid/ExtClassOperators.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: AMREX_GPU_HOST_DEVICE"
"src/Model/Solid/ExtClassOperators.H:31-36","src/Model/Solid/ExtClassOperators.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: AMREX_GPU_HOST_DEVICE"
"src/Model/Solid/Finite/NeoHookean.H:14-34","src/Model/Solid/Finite/NeoHookean.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: NeoHookean() = default; NeoHookean(Solid<Set::Sym::Major> base) : Solid<Set::Sym::Major>(base) {}; ~NeoHookean() = default; AMREX_GPU_HOST_DEVICE NeoHookean() {"
"src/Model/Solid/Finite/NeoHookean.H:36-90","src/Model/Solid/Finite/NeoHookean.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: #endif Set::Matrix DW(const Set::Matrix& a_F) const AMREX_GPU_HOST_DEVICE Set::Matrix DW(const Set::Matrix& a_F) const Eigen::Matrix3d F = Eigen::Matrix3d::Iden"
"src/Model/Solid/Finite/NeoHookean.H:105-125","src/Model/Solid/Finite/NeoHookean.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: #if AMREX_SPACEDIM==2 Set::Matrix4<2, Set::Sym::Major> r_ddw; for (int i = 0; i < 2; i++) for (int j = 0; j < 2; j++) for (int k = 0; k < 2; k++) for (int l = 0"
"src/Model/Solid/Finite/NeoHookeanPredeformed.H:14-43","src/Model/Solid/Finite/NeoHookeanPredeformed.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: NeoHookeanPredeformed() = default; NeoHookeanPredeformed(NeoHookean base) : NeoHookean(base) {}; ~NeoHookeanPredeformed() = default; AMREX_GPU_HOST_DEVICE NeoHo"
"src/Model/Solid/InClassOperators.H:1-4","src/Model/Solid/InClassOperators.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: AMREX_GPU_HOST_DEVICE"
"src/Model/Solid/InClassOperators.H:8-13","src/Model/Solid/InClassOperators.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: AMREX_GPU_HOST_DEVICE"
"src/Model/Solid/InClassOperators.H:17-23","src/Model/Solid/InClassOperators.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: friend OP_CLASS operator * (const Set::Scalar alpha, const OP_CLASS b); friend OP_CLASS operator + (const OP_CLASS a, const OP_CLASS b); friend OP_CLASS operato"
"src/Model/Solid/Solid.H:37-58","src/Model/Solid/Solid.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: Solid() = default; ~Solid() = default; // De-virtualized for GPU: models are dispatched statically through the // concrete type held by Set::Field<T>, so the hi"
"src/Model/Solid/Solid.H:65-73","src/Model/Solid/Solid.H","CANDIDATE","gpu_model_host_device_annotations","Gpu Model Host Device Annotations","Makes model value/constitutive helpers callable from GPU kernels. Evidence: AMREX_GPU_HOST_DEVICE out << ""No print function written for this model.""; AMREX_IF_ON_HOST( out << ""No print function written for this model."";)"
"src/Numeric/Function.H:1-6","src/Numeric/Function.H","CANDIDATE","gpu_numeric_host_device_annotations","GPU Numeric Host Device Annotations","Annotates numeric scalar helpers for host/device calls."
"src/Numeric/Function.H:13-23","src/Numeric/Function.H","CANDIDATE","gpu_numeric_host_device_annotations","GPU Numeric Host Device Annotations","Annotates numeric scalar helpers for host/device calls."
"src/Numeric/Function.H:30-44","src/Numeric/Function.H","CANDIDATE","gpu_numeric_host_device_annotations","GPU Numeric Host Device Annotations","Annotates numeric scalar helpers for host/device calls."
"src/Numeric/Interpolator/NodeBilinear.H:2-8","src/Numeric/Interpolator/NodeBilinear.H","NOISE","noise_formatting","Noise Formatting","Noise: formatting/comment whitespace only. Evidence: // //"
"src/Numeric/Interpolator/NodeBilinear.H:13-18","src/Numeric/Interpolator/NodeBilinear.H","CANDIDATE","gpu_elixir_capture","GPU Elixir Capture","Acquires an AMReX Elixir only for GPU launch-region lifetime."
"src/Numeric/Interpolator/NodeBilinear.H:39-56","src/Numeric/Interpolator/NodeBilinear.H","CANDIDATE","gpu_elixir_capture","GPU Elixir Capture","Acquires an AMReX Elixir only for GPU launch-region lifetime."
"src/Numeric/Stencil.H:19-26","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: AMREX_GPU_HOST_DEVICE DefaultType = { AMREX_D_DECL(StencilType::Central, StencilType::Central, StencilType::Central) }; DefaultType() { return {AMREX_D_DECL(Ste"
"src/Numeric/Stencil.H:40-45","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: AMREX_GPU_HOST_DEVICE"
"src/Numeric/Stencil.H:63-80","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: // // FIRST order derivatives // [[nodiscard]] AMREX_FORCE_INLINE static T D(const amrex::Array4<const T>& f, const int& i, const int& j, const int& k, const in"
"src/Numeric/Stencil.H:83-107","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static std::pair<Set::Scalar,T> [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE static Set::Jet<Set::Scalar,T> std::arra"
"src/Numeric/Stencil.H:111-121","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static T D(const amrex::Array4<const T>& f, const int& i, const int& j, const int& k, const int& m, const Set::Scalar dx[AMREX_"
"src/Numeric/Stencil.H:124-148","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static std::pair<Set::Scalar,T> Dsplit(const amrex::Array4<const T>& f, [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE "
"src/Numeric/Stencil.H:152-162","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static T D(const amrex::Array4<const T>& f, const int& i, const int& j, const int& k, const int& m, const Set::Scalar dx[AMREX_"
"src/Numeric/Stencil.H:165-207","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static std::pair<Set::Scalar, T> Dsplit(const amrex::Array4<const T>& f, [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:213-223","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static T D(const amrex::Array4<const T>& f, const int& i, const int& j, const int& k, const int& m, const Set::Scalar dx[AMREX_"
"src/Numeric/Stencil.H:229-239","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static T D(const amrex::Array4<const T>& f, const int& i, const int& j, const int& k, const int& m, const Set::Scalar dx[AMREX_"
"src/Numeric/Stencil.H:245-255","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static T D(const amrex::Array4<const T>& f, const int& i, const int& j, const int& k, const int& m, const Set::Scalar dx[AMREX_"
"src/Numeric/Stencil.H:264-274","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static T D(const amrex::Array4<const T>& f, const int& i, const int& j, const int& k, const int& m, const Set::Scalar dx[AMREX_"
"src/Numeric/Stencil.H:283-293","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE static T D(const amrex::Array4<const T>& f, const int& i, const int& j, const int& k, const int& m, const Set::Scalar dx[AMREX_"
"src/Numeric/Stencil.H:300-313","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: // // FOURTH order derivatives // [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:319-325","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:331-337","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:346-352","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:364-370","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:382-388","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:398-404","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:414-420","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:431-437","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:448-454","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:466-472","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:483-489","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:502-508","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:519-525","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:536-542","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:550-561","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE Laplacian(const amrex::Array4<const Set::Scalar>& f, const int& i, const"
"src/Numeric/Stencil.H:568-578","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE Laplacian(const amrex::Array4<const Set::Vector>& f, const int& i, const"
"src/Numeric/Stencil.H:585-596","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE Divergence(const amrex::Array4<const Set::Matrix>& dw, const int& i, con"
"src/Numeric/Stencil.H:657-668","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE Divergence(const amrex::Array4<const Set::Scalar> &f, const int &i, cons"
"src/Numeric/Stencil.H:676-687","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE Gradient(const amrex::Array4<const Set::Scalar>& f, const int& i, const "
"src/Numeric/Stencil.H:694-700","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:715-722","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: template<class T> [[nodiscard]] AMREX_FORCE_INLINE template <class T> [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:739-750","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE Gradient(const amrex::Array4<const Set::Scalar>& f, const int& i, const "
"src/Numeric/Stencil.H:763-774","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE Gradient(const amrex::Array4<const Set::Vector>& f, const int& i, const "
"src/Numeric/Stencil.H:785-821","src/Numeric/Stencil.H","CANDIDATE","gpu_face_gradient_stencil","Gpu Face Gradient Stencil","Adds device-callable face-gradient stencil helper. Evidence: [[nodiscard]] AMREX_FORCE_INLINE std::pair<Set::Vector,Set::Matrix> /// \brief Displacement gradient at the midpoint of a positive coordinate face. /// Normal d"
"src/Numeric/Stencil.H:855-861","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE"
"src/Numeric/Stencil.H:875-886","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE Gradient(const amrex::Array4<const Set::Matrix>& f, const int& i, const "
"src/Numeric/Stencil.H:899-910","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: AMREX_GPU_HOST_DEVICE std::array<StencilType, AMREX_SPACEDIM> stencil = DefaultType); std::array<StencilType, AMREX_SPACEDIM> stencil = DefaultType()); AMREX_GP"
"src/Numeric/Stencil.H:931-936","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: AMREX_GPU_HOST_DEVICE"
"src/Numeric/Stencil.H:965-974","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: AMREX_GPU_HOST_DEVICE NodeGradientOnCell(const amrex::Array4<const Set::Matrix>& f, const int& i, const int& j, const int& k, const Set::Scalar dx[AMREX_SPACEDI"
"src/Numeric/Stencil.H:986-997","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE MatrixGradient(const amrex::Array4<const Set::Scalar>& f, const int& i, "
"src/Numeric/Stencil.H:1038-1050","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE const int& i, const int& j, const int& k, const int& m, const Set::Scala"
"src/Numeric/Stencil.H:1063-1074","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE const int& i, const int& j, const int& k, const Set::Scalar DX[AMREX_SPA"
"src/Numeric/Stencil.H:1113-1124","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE const int& i, const int& j, const int& k, const Set::Scalar dx[AMREX_SPA"
"src/Numeric/Stencil.H:1156-1165","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE FieldToMatrix(const amrex::Array4<const Set::Scalar>& f, const int& i, c"
"src/Numeric/Stencil.H:1178-1187","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE FieldToMatrix(const amrex::Array4<Set::Scalar>& f, const int& i, const i"
"src/Numeric/Stencil.H:1200-1209","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE FieldToVector(const amrex::Array4<const Set::Scalar>& f, const int& i, c"
"src/Numeric/Stencil.H:1216-1225","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: [[nodiscard]] AMREX_FORCE_INLINE [[nodiscard]] AMREX_GPU_HOST_DEVICE AMREX_FORCE_INLINE FieldToVector(const amrex::Array4<Set::Scalar>& f, const int& i, const i"
"src/Numeric/Stencil.H:1232-1242","src/Numeric/Stencil.H","CANDIDATE","gpu_host_device_stencil_helpers","Gpu Host Device Stencil Helpers","Annotates stencil/derivative helpers for host/device use and normalizes defaults. Evidence: AMREX_GPU_HOST_DEVICE MatrixToField(const amrex::Array4<Set::Scalar>& f, const int& i, const int& j, const int& k, Set::Matrix matrix) MatrixToField( const amr"
